UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_W,Tool_Wear_Strain,Speed_Torque_Ratio,Type_L,Type_M,Type_H
942,L48121,L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,10.599999999999966,4872.610205717769,987.0,58.51061754942641,1,0,0
943,M15802,M,295.7,306.3,1462,44.3,37,0,0,0,0,0,0,10.600000000000023,6782.342491932956,1639.1,33.00224988662531,0,1,0
944,M15803,M,295.6,306.2,1477,45.0,40,0,0,0,0,0,0,10.599999999999966,6960.1985240281865,1800.0,32.82221492839668,0,1,0
945,M15804,M,295.7,306.3,1712,28.5,43,0,0,0,0,0,0,10.600000000000023,5109.486291798439,1225.5,60.070154361349346,0,1,0
946,M15805,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,10.600000000000023,7109.298511367559,2318.4,26.726185173375956,0,1,0
947,L48126,L,295.6,306.2,1287,54.8,49,0,0,0,0,0,0,10.599999999999966,7385.633001177315,2685.2,23.485397174197598,1,0,0
948,L48127,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,10.599999999999966,6654.5215588339,2269.5,32.08988042924035,1,0,0
949,M15808,M,295.6,306.3,1426,45.5,53,0,0,0,0,0,0,10.699999999999989,6794.531871428884,2411.5,31.340652452603855,0,1,0
950,L48129,L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,10.699999999999989,5602.213683587463,1831.2000000000003,50.03056573988815,1,0,0
951,L48130,L,295.6,306.2,1424,42.5,58,0,0,0,0,0,0,10.599999999999966,6337.639579841809,2465.0,33.505874469206006,1,0,0
952,H30365,H,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,10.699999999999989,5657.191555025283,2148.0,42.15082621485301,0,0,1
953,L48132,L,295.5,306.2,1448,48.9,65,0,0,0,0,0,0,10.699999999999989,7414.912644708773,3178.5,29.61144588722988,1,0,0
954,L48133,L,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,10.600000000000023,5667.433147075986,2197.6,50.3048627119321,1,0,0
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,10.599999999999966,6293.133683915954,2932.5,33.27058040692226,0,0,1
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,10.699999999999989,4182.496547503699,1546.6,91.43536294958712,1,0,0
957,H30370,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,10.599999999999966,5503.065019440169,2447.2000000000003,50.68321407353599,0,0,1
958,M15817,M,295.7,306.4,1387,40.1,81,0,0,0,0,0,0,10.699999999999989,5824.376644073821,3248.1,34.58852005273814,0,1,0
959,L48138,L,295.8,306.4,1399,47.6,84,0,0,0,0,0,0,10.599999999999966,6973.539820830432,3998.4,29.390750127993666,1,0,0
960,L48139,L,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,10.699999999999989,5547.633747219096,3027.2000000000003,42.75566967168474,1,0,0
961,L48140,L,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,10.699999999999989,6088.259954999851,3335.2,40.47492335754001,1,0,0
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,10.699999999999989,6332.037072942907,3645.0,36.86418842859545,1,0,0
963,M15822,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,0,10.800000000000011,6695.362263330568,3974.4,34.259251328877,0,1,0
964,L48143,L,295.8,306.6,1621,31.6,95,0,0,0,0,0,0,10.800000000000011,5364.122848347404,3002.0,51.29745212105945,1,0,0
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,10.800000000000011,4765.733223642645,2541.4,66.29768461920435,1,0,0
966,L48145,L,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,10.800000000000011,7343.158668500782,4603.5,32.430100552666545,1,0,0
967,M15826,M,295.8,306.5,1641,32.2,101,0,0,0,0,0,0,10.699999999999989,5533.412804473846,3252.2000000000003,50.96271709232388,0,1,0
968,M15827,M,295.9,306.6,1532,38.6,104,0,0,0,0,0,0,10.700000000000045,6192.6236629521045,4014.4,39.68910888883189,0,1,0
969,L48148,L,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,10.800000000000011,6625.859761857648,4376.3,37.82395163228566,1,0,0
970,L48149,L,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,10.700000000000045,6062.436063387343,4469.0,34.4390159904839,1,0,0
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,10.699999999999989,5763.440218569691,3896.1000000000004,44.67235194519887,1,0,0
972,L48151,L,295.9,306.6,1557,41.1,113,0,0,0,0,0,0,10.700000000000045,6701.2998734458515,4644.3,37.88320246150791,1,0,0
973,L48152,L,295.8,306.6,1644,35.2,115,0,0,0,0,0,0,10.800000000000011,6060.006565068567,4048.0000000000005,46.70453218621244,1,0,0
974,L48153,L,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,10.700000000000045,5345.063852915626,3556.7999999999997,55.23024499005099,1,0,0
975,L48154,L,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,10.600000000000023,5569.750559500369,4188.8,42.926124168714715,1,0,0
976,M15835,M,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,10.600000000000023,6273.8024171208635,4452.799999999999,44.23911841328304,0,1,0
977,M15836,M,296.0,306.6,1392,51.3,124,0,0,0,0,0,0,10.600000000000023,7477.995825192855,6361.2,27.13449763460085,0,1,0
978,L48157,L,296.0,306.7,1917,21.0,127,0,0,0,0,0,0,10.699999999999989,4215.703181852144,2667.0,91.28567081634723,1,0,0
979,M15838,M,296.2,306.8,1526,42.3,129,0,0,0,0,0,0,10.600000000000023,6759.639249023014,5456.7,36.07564158968284,0,1,0
980,L48159,L,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,10.600000000000023,7752.790934602355,7035.599999999999,26.060032634140217,1,0,0
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,10.599999999999966,6315.145776442106,5735.2,32.92055305594555,1,0,0
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,10.600000000000023,5389.978155886448,4229.6,53.21541697253473,1,0,0
983,L48162,L,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,10.699999999999989,6207.326316570904,5395.8,38.77236860041723,1,0,0
984,L48163,L,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,10.699999999999989,5577.101886309768,4886.0,43.72491583813299,1,0,0
985,L48164,L,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,10.800000000000011,7221.830360219145,6901.2,29.197524856476363,1,0,0
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,10.800000000000011,4631.168338313882,3643.2000000000003,69.09088178226017,1,0,0
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,10.700000000000045,5574.756163795088,4745.0,50.399984492312456,0,0,1
988,M15847,M,296.3,307.1,1534,33.8,151,0,0,0,0,0,0,10.800000000000011,5429.6355271502625,5103.799999999999,45.38460195721836,0,1,0
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,10.800000000000011,4811.516700580959,3988.6,68.49418204857837,0,0,1
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,10.800000000000011,4060.791248103631,2909.7000000000003,115.79228645230248,0,1,0
991,L48170,L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,10.800000000000011,7151.961339603307,7824.599999999999,29.275356257690216,1,0,0
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,0,10.899999999999977,6698.503855984157,6888.0,36.261896128119965,0,1,0
993,L48172,L,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,11.0,6172.25567058133,5961.900000000001,46.24648564524211,1,0,0
994,M15853,M,296.1,307.1,1485,36.0,169,0,0,0,0,0,0,11.0,5598.318108697011,6084.0,41.24998854166984,0,1,0
995,M15854,M,296.2,307.2,1168,63.4,172,0,0,0,0,0,0,11.0,7754.623530316949,10904.8,18.422710027963717,0,1,0
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,11.0,5870.882687322461,6264.999999999999,43.74300454106018,1,0,0
997,M15856,M,296.3,307.2,1286,51.1,177,0,0,0,0,0,0,10.899999999999977,6881.616819786394,9044.7,25.16633558388736,0,1,0
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,10.899999999999977,6950.396754948985,8262.0,31.50326111040063,0,1,0
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,10.800000000000011,4207.367489344618,3550.2,106.75252229251429,0,1,0
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,10.800000000000011,5423.64555715742,6175.200000000001,46.98793765423564,1,0,0
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,10.800000000000011,5126.911659050351,5564.8,55.87835950055422,1,0,0
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,10.800000000000011,5726.055265991971,6251.0,50.5167019706073,1,0,0
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,10.899999999999977,6032.905092443599,6720.0,47.02855799184057,1,0,0
1004,L48183,L,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,10.900000000000034,7061.755742543232,9059.800000000001,30.920764256795657,1,0,0
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,10.899999999999977,6263.079114196611,8232.0,33.904753832201465,0,0,1
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,11.0,7525.580481919229,10452.0,26.576917965977312,1,0,0
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,10.900000000000034,7901.545346749832,10840.199999999999,26.46066920212187,1,0,0
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,11.0,5318.328899433577,0.0,52.50802170160074,0,1,0
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,10.900000000000034,6292.57866921382,125.10000000000001,34.55634662917347,1,0,0
1010,M15869,M,296.2,307.2,1385,44.0,5,0,0,0,0,0,0,11.0,6381.621876992066,220.0,31.47726557334873,0,1,0
1011,M15870,M,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,11.0,5655.872086110776,278.4,44.5976883339976,0,1,0
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,11.100000000000023,6503.390008245206,470.79999999999995,33.90186123788289,0,1,0
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,11.0,5777.4412498291895,539.0,37.220769553046864,0,1,0
1014,M15873,M,296.1,307.2,1619,29.7,17,0,0,0,0,0,0,11.099999999999966,5035.376121100256,504.9,54.51176615765449,0,1,0
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,11.0,6325.177928982569,836.0,34.56936972024648,1,0,0
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,11.0,6191.199474282476,959.2,31.10091029795635,1,0,0
1017,M15876,M,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,10.899999999999977,9433.961883293372,1639.1999999999998,19.31185661612641,0,1,0
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,10.899999999999977,5417.069156535905,853.2,51.80378107475282,1,0,0
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,10.899999999999977,7922.321746165573,1699.4,22.030712964042156,1,0,0
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,11.0,7715.186070538886,1633.7,26.527509197816087,1,0,0
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,11.0,8290.076582194795,1904.1000000000001,23.778158790613727,1,0,0
1022,M15881,M,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,10.899999999999977,6471.1572676193755,1487.5,34.211756656057254,0,1,0
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,11.0,5790.740658729386,1387.0,41.506837943332066,1,0,0
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,11.100000000000023,4786.561982935945,972.0,77.40737555252035,1,0,0
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,11.100000000000023,5357.347480191162,1255.8,57.224061129076546,1,0,0
1026,L48205,L,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,11.100000000000023,5715.080635655432,1628.0,39.864854090579975,1,0,0
1027,L48206,L,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,11.0,5826.774726466061,1692.8,41.08694535680833,1,0,0
1028,M15887,M,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,11.099999999999966,7059.9440907796625,2424.0,26.435638329576566,0,1,0
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,11.099999999999966,6150.484433491953,2034.8999999999999,36.89222133027034,1,0,0
1030,M15889,M,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,11.100000000000023,5444.421956573159,1865.6000000000001,41.96021535221154,0,1,0
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,11.099999999999966,5234.312239901074,1590.3999999999999,61.971809164855934,1,0,0
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,11.100000000000023,5855.813514560743,2093.8,42.90857537158576,1,0,0
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,11.099999999999966,5867.657318864776,2040.0,48.47057397924294,1,0,0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,11.100000000000023,6191.869680715243,2356.0,40.9473576454322,0,0,1
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,11.099999999999966,3916.288458014012,1279.7,102.51303533348936,0,1,0
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,11.0,7111.01591535152,3388.0,28.987597316612124,1,0,0
1037,M15896,M,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,11.100000000000023,5537.329323315321,2260.7999999999997,53.630556168612685,0,1,0
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,11.100000000000023,5866.358793901293,2632.5,45.47007251564885,0,0,1
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,11.0,6447.364939256189,3288.0,36.447679696428295,1,0,0
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,11.0,5873.0189703269025,3017.6,41.4130322247195,1,0,0
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,11.0,6904.990269129102,3687.6,34.2141152131856,1,0,0
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,11.0,4754.89472898776,2158.6,72.07168443359186,1,0,0
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,11.0,6039.272053554874,3291.2,41.22993550001724,1,0,0
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,11.100000000000023,6773.3994248457375,4068.0000000000005,31.659285031131628,1,0,0
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,11.100000000000023,6903.461360704355,4011.2000000000003,34.678891128694694,1,0,0
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,11.100000000000023,7757.471907656203,4963.2,26.57196466440063,0,0,1
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,11.100000000000023,6662.459316271969,4732.2,27.84518245916685,1,0,0
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,11.099999999999966,8119.17394183951,5312.6,28.02280836068282,0,1,0
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,11.100000000000023,5637.535656989324,3484.0,47.970134934288076,1,0,0
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,11.100000000000023,6549.487644448882,4685.200000000001,32.01356741774492,1,0,0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,11.0,5039.617271182603,3110.4,58.02081318721764,1,0,0
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,11.099999999999966,6142.986499025386,4147.0,41.27319860127358,1,0,0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,11.0,4822.899737962466,2676.7999999999997,80.62758132737184,1,0,0
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,11.0,5368.3221105277025,3659.4,49.75076331751921,0,1,0
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,11.0,5196.560768180437,3568.5,53.34424480516564,0,0,1
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,11.0,6106.4183605376,4806.8,37.56344224278116,1,0,0
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,11.0,6473.513462109568,4898.0,39.62024313411566,1,0,0
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,11.0,5995.959962837383,4586.4,43.21427384223246,1,0,0
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,11.100000000000023,5260.753978068788,4006.4,51.27793888883742,1,0,0
1060,M15919,M,296.7,307.9,1874,21.3,130,0,0,0,0,0,0,11.199999999999989,4180.014689307363,2769.0,87.98117935155899,0,1,0
1061,H30474,H,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,11.199999999999989,8022.706103423278,7155.4,26.468396567212533,0,0,1
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,11.199999999999989,7449.972818722835,6913.8,28.34330771590664,1,0,0
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,11.099999999999966,7040.099697184487,6860.0,27.99999428571545,1,0,0
1064,M15923,M,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,11.0,5715.520458626934,4657.599999999999,50.731691850093945,0,1,0
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,11.099999999999966,6536.470978887507,6423.5,31.8058618948393,0,1,0
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,11.099999999999966,4533.695190248502,3729.6,68.17457612119995,1,0,0
1067,M15926,M,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,10.900000000000034,6515.998266761613,6045.0,38.31264557998869,0,1,0
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,10.900000000000034,7015.825657947749,6992.1,32.078767597643846,1,0,0
1069,L48248,L,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,11.0,6963.214452975632,7393.5,29.22431253159066,1,0,0
1070,M15929,M,296.9,307.8,1840,24.6,157,0,0,0,0,0,0,10.900000000000034,4740.03499573628,3862.2000000000003,74.79671756230994,0,1,0
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,10.900000000000034,5753.764113196634,5952.0,39.704290402072466,0,1,0
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,10.900000000000034,7326.979466334795,8003.3,29.02239734778058,1,0,0
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,10.899999999999977,6841.0064987509895,7623.000000000001,30.60605398137359,0,1,0
1074,L48253,L,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,10.800000000000011,7033.5023526119485,7980.0,29.768414785596885,1,0,0
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,10.899999999999977,5294.7878984826775,5389.0,50.315441540870175,1,0,0
1076,H30489,H,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,10.900000000000034,7676.21984965886,9374.0,24.678894554331272,0,0,1
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,10.800000000000011,6214.353012139433,6354.3,46.044555419343894,1,0,0
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,10.800000000000011,5913.053332709149,6533.5,42.3835500319041,1,0,0
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,10.800000000000011,5341.210165927223,5574.8,53.76621630967003,0,0,1
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,10.699999999999989,5166.192039195735,5301.0,60.736820794097966,1,0,0
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,10.800000000000011,5201.63967630374,5264.0,63.35712022959992,1,0,0
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,10.800000000000011,6403.005650987501,7638.000000000001,37.83581148362898,1,0,0
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,10.799999999999955,5918.341680342691,7641.599999999999,35.678382995381156,0,0,1
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,10.800000000000011,5692.660136084312,6363.099999999999,52.10524702623931,1,0,0
1085,M15944,M,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,10.699999999999989,7388.58609827169,9372.9,31.80466416036854,0,1,0
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,10.800000000000011,8180.078951417103,11392.8,24.556733234621767,1,0,0
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,10.899999999999977,7465.994941256143,9996.0,29.693871491046632,1,0,0
1088,H30501,H,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,10.900000000000034,5807.150244356636,7374.799999999999,43.26814433850717,0,0,1
1089,M15948,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,10.900000000000034,6399.298571656264,0.0,31.70842102313872,0,1,0
1090,M15949,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,10.800000000000011,3679.852194904844,52.5,114.74279157554767,0,1,0
1091,L48270,L,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,10.800000000000011,6347.02246990053,248.39999999999998,35.36231029895886,1,0,0
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,10.699999999999989,7030.968134538053,371.2,31.185338106608164,1,0,0
1093,M15952,M,296.9,307.6,1685,32.0,10,0,0,0,0,0,0,10.700000000000045,5646.4891960520545,320.0,52.65623354492701,0,1,0
1094,M15953,M,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,10.699999999999989,5923.5357801966275,509.6,36.81121509917982,0,1,0
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,10.600000000000023,6295.500350381658,710.4,30.4954886271422,1,0,0
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,10.600000000000023,2649.9648192295267,167.4,292.58033055878434,1,0,0
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,10.600000000000023,6298.264951916816,716.0,46.927361193474525,1,0,0
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,10.600000000000023,7065.975948674553,1062.6,28.923389456855183,0,0,1
1099,M15958,M,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,10.5,6036.664531652395,1023.3,40.131915532476114,0,1,0
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,10.599999999999966,6767.074351636509,1317.0,33.53074407044554,0,1,0
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,10.699999999999989,5324.999547834699,990.0,56.499981166672946,0,0,1
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,10.800000000000011,5654.364121637053,1276.8,47.82736671804561,0,0,1
1103,L48282,L,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,10.699999999999989,7729.951556010757,2356.4,24.580287485349,1,0,0
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,10.699999999999989,6241.087965621484,1741.5000000000002,39.7932713712477,0,1,0
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,10.799999999999955,6210.960092073557,2049.6000000000004,32.52926638658867,1,0,0
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,10.899999999999977,4902.769495192231,1350.0,64.2221984362228,0,1,0
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,10.900000000000034,6224.961123333055,2045.8000000000002,39.89636272114955,1,0,0
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,10.800000000000011,6679.183061164579,2315.5,35.98573967084568,0,1,0
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,10.799999999999955,7213.431835858547,2656.3999999999996,32.83842077763738,1,0,0
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,10.899999999999977,5723.00792111799,2106.0,44.35896172109352,1,0,0
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,10.899999999999977,7103.140989766522,3255.0,24.609519121996357,1,0,0
1112,H30525,H,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,10.899999999999977,7377.967515102558,3148.8,29.1056851411209,0,0,1
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,10.899999999999977,7860.264819281662,3836.4,24.28057117255914,0,1,0
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,10.799999999999955,4836.167730936128,1857.6000000000001,69.37981806983795,0,1,0
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,10.900000000000034,6031.439015871924,2805.0,41.17645957848674,0,0,1
1116,M15975,M,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,10.900000000000034,4154.3059894254875,1528.0,108.74339856366566,0,1,0
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,10.900000000000034,5839.435344860028,3112.5,39.65332275911393,1,0,0
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,10.899999999999977,6491.169212822743,3459.5000000000005,37.42013822601026,1,0,0
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,11.0,6316.423357454565,3636.6,34.521522841740946,1,0,0
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,11.0,8293.176286946336,5259.900000000001,22.67343101972402,1,0,0
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,11.099999999999966,5369.400724005435,2821.0,53.35482149844468,0,0,1
1122,L48301,L,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,11.0,6142.002133327261,3859.2000000000003,36.29352331006882,1,0,0
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,11.100000000000023,6212.865991616734,3773.0,40.02596362961983,1,0,0
1124,H30537,H,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,11.099999999999966,9042.320471121358,6230.0,22.247187440258838,0,0,1
1125,M15984,M,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,11.100000000000023,9089.884183896707,7245.0,18.23188141566936,0,1,0
